CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment,Churn
16709.0,84,5,3029.87,2,4,4,244,At Risk,1
15053.0,4,3,697.79,4,3,3,433,Loyal Customers,0
16159.0,281,1,348.2,1,1,2,112,Lost,1
17374.0,218,2,495.77,1,2,2,122,Lost,1
17416.0,29,7,6893.42,3,4,4,344,Loyal Customers,0
17652.0,25,12,4867.72,3,4,4,344,Loyal Customers,0
13476.0,178,2,1238.47,1,2,3,123,Lost,1
12817.0,281,1,166.04,1,1,1,111,Lost,1
15393.0,16,2,231.86,4,2,1,421,Average,0
13014.0,10,10,3466.28,4,4,4,444,Champions,0
17508.0,280,1,387.31,1,1,2,112,Lost,1
13931.0,95,2,1237.53,2,2,3,223,Average,1
12541.0,29,3,981.18,3,3,3,333,Loyal Customers,0
13382.0,280,1,222.99,1,1,1,111,Lost,1
15220.0,51,6,1778.96,2,4,4,244,At Risk,1
14570.0,280,2,218.06,1,2,1,121,Lost,1
14447.0,18,5,1163.23,3,4,3,343,Loyal Customers,0
13557.0,28,2,584.06,3,2,2,322,Average,0
16449.0,197,2,707.69,1,2,3,123,Lost,1
12547.0,197,2,207.8,1,2,1,121,Lost,1
17325.0,280,1,96.8,1,1,1,111,Lost,1
14995.0,38,2,233.23,3,2,1,321,Average,1
16414.0,21,2,126.25,3,2,1,321,Average,0
15681.0,25,5,1426.16,3,4,3,343,Loyal Customers,0
14670.0,280,2,411.53,1,2,2,122,Lost,1
15675.0,81,3,323.69,2,3,2,232,At Risk,1
12584.0,3,9,2338.15,4,4,4,444,Champions,0
17535.0,280,1,164.4,1,1,1,111,Lost,1
15400.0,92,5,716.2,2,4,3,243,At Risk,1
14903.0,21,5,2810.63,3,4,4,344,Loyal Customers,0
14499.0,26,3,815.32,3,3,3,333,Loyal Customers,0
14504.0,47,4,673.26,3,3,2,332,Loyal Customers,1
15572.0,4,7,2552.86,4,4,4,444,Champions,0
17107.0,33,6,10815.43,3,4,4,344,Loyal Customers,1
14247.0,278,1,136.77,1,1,1,111,Lost,1
15554.0,277,1,217.2,1,1,1,111,Lost,1
14915.0,91,2,307.48,2,2,2,222,Average,1
16136.0,59,3,709.38,2,3,3,233,At Risk,1
12614.0,277,1,315.6,1,1,2,112,Lost,1
13344.0,67,3,2543.72,2,3,4,234,At Risk,1
16621.0,51,4,813.48,2,3,3,233,At Risk,1
16225.0,44,5,1096.32,3,4,3,343,Loyal Customers,1
14214.0,30,5,1004.38,3,4,3,343,Loyal Customers,0
14012.0,277,1,328.8,1,1,2,112,Lost,1
16356.0,197,3,211.77,1,3,1,131,At Risk,1
17654.0,277,1,117.55,1,1,1,111,Lost,1
15026.0,80,3,469.0,2,3,2,232,At Risk,1
16517.0,277,1,162.7,1,1,1,111,Lost,1
14817.0,200,2,1110.34,1,2,3,123,Lost,1
17092.0,50,4,1777.78,3,3,4,334,Loyal Customers,1
16242.0,8,7,3603.21,4,4,4,444,Champions,0
15869.0,277,2,149.64,1,2,1,121,Lost,1
15834.0,70,4,2233.75,2,3,4,234,At Risk,1
15234.0,276,1,197.0,1,1,1,111,Lost,1
15764.0,88,6,3279.97,2,4,4,244,At Risk,1
15806.0,46,3,784.58,3,3,3,333,Loyal Customers,1
15819.0,49,4,1905.45,3,3,4,334,Loyal Customers,1
14586.0,276,1,237.36,1,1,1,111,Lost,1
15944.0,276,1,325.1,1,1,2,112,Lost,1
13340.0,45,7,10736.48,3,4,4,344,Loyal Customers,1
16917.0,276,1,391.52,1,1,2,112,Lost,1
14407.0,107,6,2157.73,2,4,4,244,At Risk,1
13908.0,79,4,2369.55,2,3,4,234,At Risk,1
12758.0,116,2,2791.59,2,2,4,224,Average,1
13975.0,31,6,2526.28,3,4,4,344,Loyal Customers,1
14730.0,1,8,2005.06,4,4,4,444,Champions,0
12623.0,276,1,305.1,1,1,1,111,Lost,1
14367.0,8,16,9261.52,4,4,4,444,Champions,0
13373.0,60,3,3312.25,2,3,4,234,At Risk,1
16712.0,9,11,3645.43,4,4,4,444,Champions,0
17639.0,276,1,108.5,1,1,1,111,Lost,1
16426.0,2,10,1908.25,4,4,4,444,Champions,0
16495.0,3,3,684.41,4,3,3,433,Loyal Customers,0
14336.0,16,4,1614.91,4,3,3,433,Loyal Customers,0
14507.0,23,6,1383.18,3,4,3,343,Loyal Customers,0
12759.0,52,3,1531.44,2,3,3,233,At Risk,1
17049.0,2,9,5659.98,4,4,4,444,Champions,0
15206.0,10,4,420.3,4,3,2,432,Loyal Customers,0
14013.0,110,3,473.02,2,3,2,232,At Risk,1
14645.0,156,2,597.09,1,2,2,122,Lost,1
15071.0,93,2,982.07,2,2,3,223,Average,1
14112.0,22,7,2915.15,3,4,4,344,Loyal Customers,0
13026.0,1,5,975.36,4,4,3,443,Champions,0
12881.0,275,1,298.0,1,1,1,111,Lost,1
14936.0,33,8,8137.02,3,4,4,344,Loyal Customers,1
17138.0,275,1,380.5,1,1,2,112,Lost,1
16572.0,127,3,1009.6,2,3,3,233,At Risk,1
14165.0,275,1,122.54,1,1,1,111,Lost,1
15367.0,57,4,1877.59,2,3,4,234,At Risk,1
14291.0,1,11,3883.25,4,4,4,444,Champions,0
15632.0,15,8,3285.31,4,4,4,444,Champions,0
14297.0,17,4,1305.33,4,3,3,433,Loyal Customers,0
13899.0,16,2,388.52,4,2,2,422,Average,0
16471.0,274,1,223.95,1,1,1,111,Lost,1
14603.0,274,1,660.0,1,1,2,112,Lost,1
14854.0,78,7,2759.83,2,4,4,244,At Risk,1
16625.0,274,1,333.08,1,1,2,112,Lost,1
14064.0,29,5,1353.74,3,4,3,343,Loyal Customers,0
15308.0,274,1,310.47,1,1,2,112,Lost,1
14350.0,274,1,282.93,1,1,1,111,Lost,1
14930.0,108,3,2372.86,2,3,4,234,At Risk,1
16080.0,81,2,217.16,2,2,1,221,Average,1
14727.0,274,1,268.58,1,1,1,111,Lost,1
16778.0,74,2,245.94,2,2,1,221,Average,1
14077.0,40,5,499.42,3,4,2,342,Loyal Customers,1
16808.0,99,2,288.42,2,2,1,221,Average,1
16475.0,88,4,544.3,2,3,2,232,At Risk,1
13265.0,53,5,2107.66,2,4,4,244,At Risk,1
12520.0,79,5,2634.26,2,4,4,244,At Risk,1
15049.0,273,1,121.17,1,1,1,111,Lost,1
13654.0,43,6,2707.33,3,4,4,344,Loyal Customers,1
16652.0,58,7,6773.97,2,4,4,244,At Risk,1
16766.0,273,2,1145.6,1,2,3,123,Lost,1
16801.0,163,4,1619.73,1,3,3,133,At Risk,1
17164.0,32,7,2467.35,3,4,4,344,Loyal Customers,1
13226.0,273,1,108.21,1,1,1,111,Lost,1
13043.0,273,1,516.42,1,1,2,112,Lost,1
14352.0,157,4,1078.96,1,3,3,133,At Risk,1
17351.0,36,3,587.15,3,3,2,332,Loyal Customers,1
16768.0,47,3,478.09,3,3,2,332,Loyal Customers,1
16693.0,68,2,482.01,2,2,2,222,Average,1
13956.0,5,5,1026.42,4,4,3,443,Champions,0
13708.0,271,1,296.88,1,1,1,111,Lost,1
15918.0,190,2,334.23,1,2,2,122,Lost,1
15671.0,18,7,2657.13,3,4,4,344,Loyal Customers,0
14962.0,270,1,126.7,1,1,1,111,Lost,1
16807.0,142,3,1121.59,1,3,3,133,At Risk,1
15125.0,25,15,11528.48,3,4,4,344,Loyal Customers,0
16871.0,22,6,2812.34,3,4,4,344,Loyal Customers,0
12901.0,8,28,17654.54,4,4,4,444,Champions,0
13452.0,259,2,590.0,1,2,2,122,Lost,1
15493.0,32,5,2001.8,3,4,4,344,Loyal Customers,1
16005.0,12,4,615.39,4,3,2,432,Loyal Customers,0
15388.0,270,1,140.54,1,1,1,111,Lost,1
16804.0,23,3,536.99,3,3,2,332,Loyal Customers,0
13499.0,17,5,1159.11,4,4,3,443,Champions,0
15047.0,269,1,343.62,1,1,2,112,Lost,1
14193.0,67,2,853.39,2,2,3,223,Average,1
17542.0,269,1,170.75,1,1,1,111,Lost,1
15181.0,66,3,689.48,2,3,3,233,At Risk,1
17080.0,22,2,287.62,3,2,1,321,Average,0
16392.0,269,1,221.19,1,1,1,111,Lost,1
15106.0,17,5,1422.52,4,4,3,443,Champions,0
16214.0,170,3,1062.75,1,3,3,133,At Risk,1
13716.0,269,1,138.28,1,1,1,111,Lost,1
15150.0,17,10,5314.47,4,4,4,444,Champions,0
14226.0,28,5,2232.19,3,4,4,344,Loyal Customers,0
13121.0,269,1,283.73,1,1,1,111,Lost,1
16297.0,268,1,301.9,1,1,1,111,Lost,1
12994.0,4,3,974.42,4,3,3,433,Loyal Customers,0
16152.0,268,1,1829.04,1,1,4,114,Lost,1
14636.0,36,2,609.85,3,2,2,322,Average,1
16040.0,65,3,1313.55,2,3,3,233,At Risk,1
15793.0,14,3,965.61,4,3,3,433,Loyal Customers,0
13358.0,268,1,439.03,1,1,2,112,Lost,1
12849.0,31,2,1050.89,3,2,3,323,Average,1
15182.0,154,2,622.85,1,2,2,122,Lost,1
13299.0,268,1,142.5,1,1,1,111,Lost,1
16383.0,74,2,668.36,2,2,2,222,Average,1
15381.0,213,2,596.85,1,2,2,122,Lost,1
12597.0,19,4,3811.22,3,3,4,334,Loyal Customers,0
15030.0,71,2,518.28,2,2,2,222,Average,1
12435.0,79,2,7829.89,2,2,4,224,Average,1
12955.0,1,11,4757.16,4,4,4,444,Champions,0
13946.0,79,3,561.57,2,3,2,232,At Risk,1
13185.0,267,1,71.4,1,1,1,111,Lost,1
14840.0,267,1,62.85,1,1,1,111,Lost,1
13216.0,267,1,333.74,1,1,2,112,Lost,1
13650.0,16,6,1836.34,4,4,4,444,Champions,0
13533.0,182,3,270.79,1,3,1,131,At Risk,1
13268.0,17,11,3214.69,4,4,4,444,Champions,0
15433.0,213,2,533.3,1,2,2,122,Lost,1
12937.0,15,4,1504.27,4,3,3,433,Loyal Customers,0
16216.0,267,1,914.93,1,1,3,113,Lost,1
16377.0,267,1,676.2,1,1,3,113,Lost,1
16976.0,267,1,251.52,1,1,1,111,Lost,1
12514.0,267,1,1017.68,1,1,3,113,Lost,1
13631.0,99,11,3070.42,2,4,4,244,At Risk,1
14422.0,0,6,4263.64,4,4,4,444,Champions,0
15648.0,204,2,657.35,1,2,2,122,Lost,1
15861.0,12,8,3165.36,4,4,4,444,Champions,0
13072.0,266,1,177.15,1,1,1,111,Lost,1
15695.0,266,2,409.98,1,2,2,122,Lost,1
14110.0,3,12,5683.15,4,4,4,444,Champions,0
14059.0,266,1,183.6,1,1,1,111,Lost,1
16672.0,2,20,8134.94,4,4,4,444,Champions,0
16511.0,21,3,950.26,3,3,3,333,Loyal Customers,0
16256.0,266,1,752.43,1,1,3,113,Lost,1
13591.0,64,3,1117.13,2,3,3,233,At Risk,1
14066.0,266,1,152.55,1,1,1,111,Lost,1
15483.0,161,4,233.81,1,3,1,131,At Risk,1
16626.0,0,17,4413.1,4,4,4,444,Champions,0
15019.0,266,1,266.0,1,1,1,111,Lost,1
14315.0,44,6,2481.13,3,4,4,344,Loyal Customers,1
14041.0,266,1,141.41,1,1,1,111,Lost,1
17060.0,266,1,234.24,1,1,1,111,Lost,1
16023.0,46,3,719.81,3,3,3,333,Loyal Customers,1
17133.0,15,7,4892.24,4,4,4,444,Champions,0
12878.0,236,2,854.99,1,2,3,123,Lost,1
14155.0,266,1,118.75,1,1,1,111,Lost,1
17043.0,32,4,1735.18,3,3,4,334,Loyal Customers,1
13046.0,30,2,629.31,3,2,2,322,Average,0
14633.0,266,1,344.9,1,1,2,112,Lost,1
12948.0,16,7,2064.95,4,4,4,444,Champions,0
15703.0,264,1,211.5,1,1,1,111,Lost,1
14071.0,3,8,1438.82,4,4,3,443,Champions,0
17134.0,106,2,425.0,2,2,2,222,Average,1
12902.0,264,1,138.68,1,1,1,111,Lost,1
16444.0,46,4,654.67,3,3,2,332,Loyal Customers,1
14232.0,42,5,2048.07,3,4,4,344,Loyal Customers,1
14693.0,264,1,172.9,1,1,1,111,Lost,1
12407.0,49,5,1708.12,3,4,4,344,Loyal Customers,1
16728.0,46,4,1054.67,3,3,3,333,Loyal Customers,1
16096.0,264,1,320.62,1,1,2,112,Lost,1
13985.0,4,15,7060.13,4,4,4,444,Champions,0
13592.0,35,4,247.96,3,3,1,331,Loyal Customers,1
15140.0,52,7,2354.25,2,4,4,244,At Risk,1
12843.0,65,8,1702.26,2,4,4,244,At Risk,1
14408.0,10,7,2606.53,4,4,4,444,Champions,0
15408.0,264,1,267.18,1,1,1,111,Lost,1
15445.0,264,1,113.5,1,1,1,111,Lost,1
14205.0,16,2,466.7,4,2,2,422,Average,0
15452.0,29,3,538.73,3,3,2,332,Loyal Customers,0
14223.0,92,3,991.13,2,3,3,233,At Risk,1
16619.0,263,1,226.21,1,1,1,111,Lost,1
14762.0,263,1,300.52,1,1,1,111,Lost,1
13934.0,263,1,922.1,1,1,3,113,Lost,1
15669.0,40,4,684.34,3,3,3,333,Loyal Customers,1
16384.0,89,2,584.5,2,2,2,222,Average,1
14245.0,219,2,1693.45,1,2,4,124,Lost,1
17678.0,263,1,298.11,1,1,1,111,Lost,1
15855.0,136,5,712.24,2,4,3,243,At Risk,1
17204.0,175,4,1564.56,1,3,3,133,At Risk,1
16036.0,87,2,758.92,2,2,3,223,Average,1
13262.0,263,1,200.29,1,1,1,111,Lost,1
17152.0,194,3,1689.5,1,3,4,134,At Risk,1
14632.0,262,1,114.56,1,1,1,111,Lost,1
13900.0,183,3,740.95,1,3,3,133,At Risk,1
14875.0,107,2,1465.32,2,2,3,223,Average,1
15132.0,18,5,977.93,3,4,3,343,Loyal Customers,0
17272.0,42,4,2148.63,3,3,4,334,Loyal Customers,1
16135.0,262,1,517.55,1,1,2,112,Lost,1
12831.0,262,1,215.05,1,1,1,111,Lost,1
15437.0,262,1,200.16,1,1,1,111,Lost,1
14711.0,10,11,2868.8,4,4,4,444,Champions,0
14377.0,191,2,617.05,1,2,2,122,Lost,1
16374.0,66,2,473.03,2,2,2,222,Average,1
13196.0,11,4,1797.78,4,3,4,434,Loyal Customers,0
16809.0,23,5,914.69,3,4,3,343,Loyal Customers,0
15457.0,262,1,237.07,1,1,1,111,Lost,1
12613.0,57,5,3344.38,2,4,4,244,At Risk,1
16721.0,262,1,292.47,1,1,1,111,Lost,1
12399.0,119,4,1108.65,2,3,3,233,At Risk,1
17102.0,261,1,25.5,1,1,1,111,Lost,1
15410.0,84,8,3450.84,2,4,4,244,At Risk,1
13239.0,261,1,329.56,1,1,2,112,Lost,1
15449.0,26,3,974.52,3,3,3,333,Loyal Customers,0
14870.0,261,1,327.25,1,1,2,112,Lost,1
13821.0,144,2,385.64,1,2,2,122,Lost,1
17096.0,15,4,1022.13,4,3,3,433,Loyal Customers,0
12604.0,79,2,254.18,2,2,1,221,Average,1
12818.0,261,1,1542.08,1,1,3,113,Lost,1
14461.0,148,3,2103.06,1,3,4,134,At Risk,1
13132.0,261,1,77.3,1,1,1,111,Lost,1
16859.0,144,2,747.81,1,2,3,123,Lost,1
15245.0,134,3,2515.84,2,3,4,234,At Risk,1
17411.0,12,3,778.94,4,3,3,433,Loyal Customers,0
17486.0,261,1,396.87,1,1,2,112,Lost,1
16308.0,37,4,2560.0,3,3,4,334,Loyal Customers,1
12564.0,261,1,456.9,1,1,2,112,Lost,1
14607.0,15,14,16569.5,4,4,4,444,Champions,0
13249.0,92,3,711.41,2,3,3,233,At Risk,1
15644.0,166,4,813.0,1,3,3,133,At Risk,1
14075.0,4,3,942.26,4,3,3,433,Loyal Customers,0
17250.0,3,2,384.52,4,2,2,422,Average,0
14129.0,1,5,1123.86,4,4,3,443,Champions,0
15651.0,36,3,646.3,3,3,2,332,Loyal Customers,1
13035.0,73,2,921.88,2,2,3,223,Average,1
17644.0,1,11,2895.64,4,4,4,444,Champions,0
13341.0,260,1,775.85,1,1,3,113,Lost,1
13512.0,260,1,251.21,1,1,1,111,Lost,1
16620.0,3,2,178.96,4,2,1,421,Average,0
14267.0,162,3,1516.24,1,3,3,133,At Risk,1
13736.0,5,2,731.9,4,2,3,423,Average,0
12434.0,84,2,806.14,2,2,3,223,Average,1
16022.0,260,1,628.28,1,1,2,112,Lost,1
14235.0,75,5,3144.86,2,4,4,244,At Risk,1
16769.0,260,1,380.39,1,1,2,112,Lost,1
12408.0,32,5,2888.55,3,4,4,344,Loyal Customers,1
16063.0,260,1,335.32,1,1,2,112,Lost,1
15178.0,260,1,40.5,1,1,1,111,Lost,1
14348.0,260,1,409.57,1,1,2,112,Lost,1
15815.0,63,5,2100.6,2,4,4,244,At Risk,1
13695.0,31,15,2504.13,3,4,4,344,Loyal Customers,1
13139.0,16,7,5064.94,4,4,4,444,Champions,0
12545.0,75,2,1000.39,2,2,3,223,Average,1
14758.0,144,4,1484.06,1,3,3,133,At Risk,1
14536.0,259,1,171.8,1,1,1,111,Lost,1
13662.0,85,3,897.76,2,3,3,233,At Risk,1
13743.0,2,7,1341.6,4,4,3,443,Champions,0
16780.0,100,2,425.19,2,2,2,222,Average,1
15045.0,151,2,735.66,1,2,3,123,Lost,1
17625.0,18,4,2047.0,3,3,4,334,Loyal Customers,0
13357.0,257,1,609.95,1,1,2,112,Lost,1
16777.0,80,2,226.35,2,2,1,221,Average,1
14476.0,257,1,215.7,1,1,1,111,Lost,1
13481.0,45,5,1804.56,3,4,4,344,Loyal Customers,1
16245.0,23,3,1413.66,3,3,3,333,Loyal Customers,0
13266.0,11,12,3834.26,4,4,4,444,Champions,0
12669.0,150,3,2744.03,1,3,4,134,At Risk,1
12792.0,256,1,400.54,1,1,2,112,Lost,1
15083.0,256,1,88.2,1,1,1,111,Lost,1
15249.0,31,13,6688.46,3,4,4,344,Loyal Customers,1
13760.0,54,2,286.79,2,2,1,221,Average,1
15624.0,116,4,588.13,2,3,2,232,At Risk,1
15068.0,46,2,553.36,3,2,2,322,Average,1
14538.0,64,2,388.25,2,2,2,222,Average,1
14851.0,23,2,511.35,3,2,2,322,Average,0
14021.0,155,3,631.9,1,3,2,132,At Risk,1
13037.0,138,3,881.07,2,3,3,233,At Risk,1
14128.0,60,2,637.5,2,2,2,222,Average,1
14441.0,0,4,1712.89,4,3,4,434,Loyal Customers,0
13803.0,255,1,277.07,1,1,1,111,Lost,1
17398.0,114,3,653.38,2,3,2,232,At Risk,1
15906.0,19,7,1567.69,3,4,3,343,Loyal Customers,0
16253.0,66,2,3683.86,2,2,4,224,Average,1
13439.0,255,1,283.71,1,1,1,111,Lost,1
12888.0,214,2,354.12,1,2,2,122,Lost,1
13588.0,15,9,2478.95,4,4,4,444,Champions,0
12456.0,44,3,3181.04,3,3,4,334,Loyal Customers,1
15521.0,40,8,3000.2,3,4,4,344,Loyal Customers,1
13720.0,116,4,799.9,2,3,3,233,At Risk,1
15674.0,73,5,2446.6,2,4,4,244,At Risk,1
17594.0,85,2,993.18,2,2,3,223,Average,1
13988.0,19,6,4147.96,3,4,4,344,Loyal Customers,0
16657.0,9,4,933.62,4,3,3,433,Loyal Customers,0
15424.0,254,2,383.34,1,2,2,122,Lost,1
13316.0,37,4,5977.73,3,3,4,334,Loyal Customers,1
16788.0,123,2,597.48,2,2,2,222,Average,1
16584.0,80,2,936.08,2,2,3,223,Average,1
15364.0,95,2,913.19,2,2,3,223,Average,1
14272.0,73,2,437.96,2,2,2,222,Average,1
15980.0,88,3,2398.86,2,3,4,234,At Risk,1
15832.0,254,1,836.79,1,1,3,113,Lost,1
16092.0,114,3,817.86,2,3,3,233,At Risk,1
15528.0,254,1,229.33,1,1,1,111,Lost,1
16398.0,154,2,1705.8,1,2,4,124,Lost,1
17088.0,28,4,1991.01,3,3,4,334,Loyal Customers,0
17438.0,253,1,388.45,1,1,2,112,Lost,1
13060.0,253,1,307.53,1,1,2,112,Lost,1
14790.0,16,4,745.06,4,3,3,433,Loyal Customers,0
14890.0,253,1,125.65,1,1,1,111,Lost,1
16386.0,28,2,317.2,3,2,2,322,Average,0
14818.0,73,3,657.8,2,3,2,232,At Risk,1
13571.0,12,12,2092.32,4,4,4,444,Champions,0
12909.0,39,5,2178.67,3,4,4,344,Loyal Customers,1
12619.0,16,9,3641.24,4,4,4,444,Champions,0
16698.0,226,2,1998.0,1,2,4,124,Lost,1
16681.0,72,6,1770.34,2,4,4,244,At Risk,1
13573.0,50,2,294.4,3,2,1,321,Average,1
13883.0,10,5,2674.48,4,4,4,444,Champions,0
14957.0,253,1,58.49,1,1,1,111,Lost,1
13918.0,49,2,1212.84,3,2,3,323,Average,1
17212.0,253,1,226.85,1,1,1,111,Lost,1
14886.0,252,1,364.8,1,1,2,112,Lost,1
13626.0,252,1,257.23,1,1,1,111,Lost,1
16609.0,15,7,5493.46,4,4,4,444,Champions,0
16180.0,100,8,10254.18,2,4,4,244,At Risk,1
13462.0,252,1,151.5,1,1,1,111,Lost,1
16960.0,38,3,507.05,3,3,2,332,Loyal Customers,1
13841.0,252,1,85.0,1,1,1,111,Lost,1
12949.0,30,8,4167.22,3,4,4,344,Loyal Customers,0
14852.0,58,6,2836.69,2,4,4,244,At Risk,1
12569.0,2,32,4124.69,4,4,4,444,Champions,0
13169.0,63,2,712.88,2,2,3,223,Average,1
16162.0,252,1,37.4,1,1,1,111,Lost,1
15691.0,252,1,136.8,1,1,1,111,Lost,1
14195.0,201,2,1012.0,1,2,3,123,Lost,1
13781.0,250,1,127.84,1,1,1,111,Lost,1
14023.0,7,2,584.07,4,2,2,422,Average,0
17669.0,42,7,3406.72,3,4,4,344,Loyal Customers,1
16142.0,249,1,535.34,1,1,2,112,Lost,1
17648.0,60,4,1797.5,2,3,4,234,At Risk,1
13059.0,249,1,183.4,1,1,1,111,Lost,1
16224.0,57,4,1295.3,2,3,3,233,At Risk,1
15223.0,225,2,755.75,1,2,3,123,Lost,1
13294.0,189,2,873.74,1,2,3,123,Lost,1
15289.0,29,3,939.78,3,3,3,333,Loyal Customers,0
15756.0,61,4,532.96,2,3,2,232,At Risk,1
14747.0,249,1,328.2,1,1,2,112,Lost,1
14719.0,1,5,1602.13,4,4,3,443,Champions,0
13015.0,53,5,3346.28,2,4,4,244,At Risk,1
16586.0,248,1,463.95,1,1,2,112,Lost,1
16105.0,248,1,336.96,1,1,2,112,Lost,1
15442.0,248,1,594.0,1,1,2,112,Lost,1
16906.0,81,4,579.77,2,3,2,232,At Risk,1
14546.0,5,5,2578.09,4,4,4,444,Champions,0
14535.0,60,3,2864.19,2,3,4,234,At Risk,1
16170.0,50,6,1885.05,3,4,4,344,Loyal Customers,1
15244.0,65,2,631.57,2,2,2,222,Average,1
16696.0,135,4,657.9,2,3,2,232,At Risk,1
15145.0,4,4,1194.73,4,3,3,433,Loyal Customers,0
17492.0,248,1,374.57,1,1,2,112,Lost,1
13525.0,14,2,628.78,4,2,2,422,Average,0
17409.0,184,2,771.85,1,2,3,123,Lost,1
13863.0,247,1,305.78,1,1,1,111,Lost,1
13515.0,72,4,891.12,2,3,3,233,At Risk,1
15917.0,247,1,123.1,1,1,1,111,Lost,1
17440.0,156,3,186.42,1,3,1,131,At Risk,1
17045.0,113,3,339.44,2,3,2,232,At Risk,1
17140.0,247,1,465.32,1,1,2,112,Lost,1
15201.0,87,5,1236.54,2,4,3,243,At Risk,1
14964.0,247,1,206.21,1,1,1,111,Lost,1
16031.0,92,2,548.94,2,2,2,222,Average,1
14403.0,130,4,1475.81,2,3,3,233,At Risk,1
17042.0,2,5,1044.38,4,4,3,443,Champions,0
13771.0,64,4,2634.45,2,3,4,234,At Risk,1
16144.0,246,1,175.2,1,1,1,111,Lost,1
13731.0,219,2,610.59,1,2,2,122,Lost,1
12580.0,246,1,415.7,1,1,2,112,Lost,1
14912.0,16,2,867.85,4,2,3,423,Average,0
15530.0,21,4,1502.35,3,3,3,333,Loyal Customers,0
13950.0,11,4,745.06,4,3,3,433,Loyal Customers,0
13752.0,124,6,1186.28,2,4,3,243,At Risk,1
13892.0,26,4,632.97,3,3,2,332,Loyal Customers,0
14446.0,0,4,1039.58,4,3,3,433,Loyal Customers,0
16209.0,88,5,2262.62,2,4,4,244,At Risk,1
15754.0,51,3,458.57,2,3,2,232,At Risk,1
13712.0,246,1,228.84,1,1,1,111,Lost,1
15800.0,107,2,699.08,2,2,3,223,Average,1
16469.0,23,4,650.43,3,3,2,332,Loyal Customers,0
13005.0,173,2,513.7,1,2,2,122,Lost,1
14981.0,246,1,102.12,1,1,1,111,Lost,1
16261.0,17,4,746.83,4,3,3,433,Loyal Customers,0
14619.0,245,1,394.44,1,1,2,112,Lost,1
13995.0,15,5,1393.69,4,4,3,443,Champions,0
16643.0,245,1,487.51,1,1,2,112,Lost,1
14246.0,110,3,1474.06,2,3,3,233,At Risk,1
16837.0,31,11,3170.98,3,4,4,344,Loyal Customers,1
15119.0,245,1,266.4,1,1,1,111,Lost,1
16325.0,46,3,594.24,3,3,2,332,Loyal Customers,1
14924.0,245,1,310.05,1,1,2,112,Lost,1
15109.0,245,1,484.95,1,1,2,112,Lost,1
16623.0,245,1,129.45,1,1,1,111,Lost,1
12999.0,196,3,455.88,1,3,2,132,At Risk,1
12717.0,151,2,1030.98,1,2,3,123,Lost,1
13962.0,21,2,169.55,3,2,1,321,Average,0
14958.0,147,3,499.68,1,3,2,132,At Risk,1
14264.0,154,2,333.97,1,2,2,122,Lost,1
13562.0,81,3,1799.33,2,3,4,234,At Risk,1
15775.0,245,1,104.9,1,1,1,111,Lost,1
17054.0,28,5,1356.33,3,4,3,343,Loyal Customers,0
17268.0,107,4,763.64,2,3,3,233,At Risk,1
13548.0,96,2,682.41,2,2,3,223,Average,1
13508.0,243,1,110.97,1,1,1,111,Lost,1
12447.0,243,1,476.49,1,1,2,112,Lost,1
13570.0,243,1,239.49,1,1,1,111,Lost,1
13232.0,12,7,1357.6,4,4,3,443,Champions,0
13632.0,24,5,2121.27,3,4,4,344,Loyal Customers,0
15665.0,168,2,2242.01,1,2,4,124,Lost,1
17550.0,197,3,267.16,1,3,1,131,At Risk,1
15655.0,243,1,560.67,1,1,2,112,Lost,1
14286.0,23,3,4628.75,3,3,4,334,Loyal Customers,0
16188.0,44,4,981.86,3,3,3,333,Loyal Customers,1
15214.0,1,8,1661.44,4,4,3,443,Champions,0
17574.0,242,1,185.65,1,1,1,111,Lost,1
15737.0,14,8,1205.12,4,4,3,443,Champions,0
14311.0,242,1,310.26,1,1,2,112,Lost,1
14339.0,242,1,309.52,1,1,2,112,Lost,1
12982.0,242,1,390.54,1,1,2,112,Lost,1
12701.0,79,2,797.71,2,2,3,223,Average,1
12596.0,51,2,618.27,2,2,2,222,Average,1
14273.0,51,4,559.97,2,3,2,232,At Risk,1
12363.0,109,2,552.0,2,2,2,222,Average,1
13549.0,25,7,918.2,3,4,3,343,Loyal Customers,0
15414.0,9,3,774.9,4,3,3,433,Loyal Customers,0
13203.0,9,4,869.46,4,3,3,433,Loyal Customers,0
14628.0,91,2,671.96,2,2,2,222,Average,1
14326.0,242,1,183.85,1,1,1,111,Lost,1
15935.0,239,2,416.86,1,2,2,122,Lost,1
13655.0,114,2,932.97,2,2,3,223,Average,1
12910.0,23,8,3075.04,3,4,4,344,Loyal Customers,0
13577.0,25,4,1687.6,3,3,4,334,Loyal Customers,0
15251.0,9,11,10484.99,4,4,4,444,Champions,0
14111.0,14,4,692.85,4,3,3,433,Loyal Customers,0
17160.0,31,6,3518.03,3,4,4,344,Loyal Customers,1
16172.0,95,5,1140.21,2,4,3,243,At Risk,1
12463.0,53,4,1344.78,2,3,3,233,At Risk,1
14844.0,63,4,3189.81,2,3,4,234,At Risk,1
17278.0,241,1,246.04,1,1,1,111,Lost,1
15212.0,241,1,101.8,1,1,1,111,Lost,1
16729.0,38,21,7239.92,3,4,4,344,Loyal Customers,1
14998.0,170,2,429.87,1,2,2,122,Lost,1
